Diff 1,Diff 2,Mean Difference,T-Statistic,p-value,Reaction Preference,adj p-value,Significance
Fuc(a1-6),GlcNAc(b1-4),1.4412908476680326,5.2306047486536835,3.5578883612545024e-07,reverse,1.550222785975176e-06,***
Fuc(a1-6),GlcNAc(b1-4/6),1.2170235967149836,8.617056661359895,5.583164634295684e-17,reverse,1.5136579675201633e-15,***
Fuc(a1-6),GlcNAc(b1-6),3.648258554121951,3.4472274738985744,0.001346010511600239,reverse,0.0026469677586148724,**
Fuc(a1-6),Man(a1-2/3/6),-0.026382240143478286,-0.3386604518865732,0.7350212008193215,forward,0.7631709489358062,n.s.
Fuc(a1-6),Man(a1-3),0.0450308981641791,0.36747983495682013,0.7139341464093742,reverse,0.7444441526661851,n.s.
Fuc(a1-6),Man(a1-3/6),-0.034556791292792766,-0.42866099525019424,0.668379381641392,forward,0.702950728967671,n.s.
Fuc(a1-6),Man(a1-6),0.1076687629066666,0.9709241483360895,0.33336298052172353,reverse,0.37832821975488623,n.s.
Fuc(a1-6),Neu5Ac(a2-3),-0.47033088186842087,-1.4746332072388315,0.14241885013178285,forward,0.17729693587834192,n.s.
Fuc(a1-6),Neu5Ac(a2-3/6),-0.221418574661157,-2.0875201440865,0.03720286352613634,forward,0.05108394462722599,n.s.
Fuc(a1-6),Neu5Ac(a2-6),0.2643851212105264,1.070017617891253,0.28688586576663616,reverse,0.3317542713130769,n.s.
Fuc(a1-6),Neu5Ac(a2-8),5.130619457406251,3.9945089622239127,0.00037092283654080834,reverse,0.0008538223784524268,***
Fuc(a1-6),Neu5Gc(a2-3),0.16751573095384617,5.297704794247697,1.4761182514723898e-06,reverse,5.717029418401002e-06,***
Fuc(a1-6),Neu5Gc(a2-3/6),0.11947959592499999,6.251830984670491,3.1366315876031755e-09,reverse,1.7647099893485952e-08,***
Fuc(a1-6),Neu5Gc(a2-6),0.13616911381333335,4.806648312742626,7.472055861360346e-06,reverse,2.337412346374262e-05,***
Fuc(a1-6),OS,3.5731097946999997,1.9322059412732913,0.08537000450001271,reverse,0.10849104738543282,n.s.
Gal(?1-3),Gal(b1-4),0.04447803633739844,0.2166197318064177,0.8286359133516291,reverse,0.8495258943604937,n.s.
Gal(?1-3),GlcNAc(b1-6),-0.21736992747222217,-1.2689285192527568,0.20871196204670878,forward,0.2472122268902764,n.s.
Gal(?1-?),Gal(b1-3/4),-0.42304645974999994,-4.168243945612693,0.0003701890155110475,forward,0.0008538223784524268,***
Gal(?1-?),Neu5Ac(a2-3),2.7019999999999995,2.2229130821055247,0.09031926784124152,reverse,0.11418601737441932,n.s.
Gal(a1-3),Gal(b1-3),-0.3845365966666667,-3.473213830775457,0.003728527478781362,forward,0.00631778267237953,**
Gal(a1-3),Gal(b1-4),-0.5563077809166667,-8.563604177360707,3.3997599033497708e-06,forward,1.2199138476725649e-05,***
Gal(a1-3),GalNAc(a1-3),-0.05632002800000002,-0.07452184917491654,0.9474445474327562,forward,0.9552746676594732,n.s.
Gal(a1-3),GlcNAc(b1-6),-0.7225163714999999,-3.7653566617009355,0.0031254684208717213,forward,0.005447244962090715,**
Gal(b1-3),Gal(b1-3),-0.8224578028333333,-4.230583507458454,0.0005632108361628192,forward,0.0012054688072256831,**
Gal(b1-3),Gal(b1-4),0.0918419777927929,0.4043046205266623,0.6862733212252268,reverse,0.718672490896804,n.s.
Gal(b1-3),GalNAc(a1-3),1.7502160866,3.0256691896611065,0.006954391895001437,reverse,0.01080809950560733,*
Gal(b1-3),GalNAc(b1-4),0.8224578028333333,4.230583507458454,0.0005632108361628192,reverse,0.0012054688072256831,**
Gal(b1-3),GlcNAc(a1-4),1.3598282715666667,3.3162276011621565,0.002461539091007737,reverse,0.004416290722102117,**
Gal(b1-3),GlcNAc(b1-3),3.069880483217391,4.444986361487481,5.686689886247444e-05,reverse,0.0001576764013914064,***
Gal(b1-3),GlcNAc(b1-6),0.8786724872499999,3.122047388622258,0.009714453101626146,reverse,0.014722525197495525,*
Gal(b1-3),HexNAc(?1-?),0.21222416708510633,1.3855860291290605,0.16925139246286727,reverse,0.20444227604425552,n.s.
Gal(b1-3),Neu5Ac(a2-3),2.9358901070754717,7.722457783986709,7.012643625028073e-12,reverse,7.129521018778541e-11,***
Gal(b1-3),Neu5Ac(a2-3/6),2.3894859209502757,8.229365693672861,3.249125047874982e-14,reverse,5.28524341120997e-13,***
Gal(b1-3),Neu5Ac(a2-6),2.373504383642857,3.1478535431964656,0.0029447101857744545,reverse,0.005169131549129258,**
Gal(b1-3),Neu5Ac(a2-8),2.9669580279743593,5.7588496538959,1.2195408332374192e-06,reverse,4.878163332949677e-06,***
Gal(b1-3),Neu5Gc(a2-6),0.8786724872499999,3.122047388622258,0.009714453101626146,reverse,0.014722525197495525,*
Gal(b1-3/4),Gal(b1-3/4),-2.5627931446545458,-2.1140662127786323,0.03908906907074292,forward,0.0529874047403404,n.s.
Gal(b1-3/4),Gal(b1-4),0.07271572641873797,0.6374590001177675,0.5240204035099133,reverse,0.5733676163964971,n.s.
Gal(b1-3/4),GalNAc(a1-3),1.5647093294285712,3.949953382516653,0.0002818080639619614,reverse,0.0006675841515215396,***
Gal(b1-3/4),GlcNAc(?1-?),1.1634089441666666,4.593551956743638,0.0007730258295434809,reverse,0.0016260198483500805,**
Gal(b1-3/4),GlcNAc(a1-4),1.0173783865208332,7.8293662332747695,1.0015751100716846e-12,reverse,1.1637348897975764e-11,***
Gal(b1-3/4),GlcNAc(b1-3),1.844614337328244,5.972027440120181,2.102112166817216e-08,reverse,1.0685736847987515e-07,***
Gal(b1-3/4),GlcNAc(b1-3/6),0.61663799982243,10.599648476410524,2.481175071265103e-18,reverse,8.64866739126693e-17,***
Gal(b1-3/4),GlcNAc(b1-6),0.8608823703955223,7.161795108821342,4.88662975968673e-11,reverse,3.974458871211874e-10,***
Gal(b1-3/4),HexNAc(?1-?),0.01056603358709679,0.14384238714809475,0.8857325772303399,reverse,0.9004947868508456,n.s.
Gal(b1-3/4),Neu5Ac(a2-3),2.6070352082981656,9.733259481285424,4.941529712234236e-19,reverse,2.0095554163085893e-17,***
Gal(b1-3/4),Neu5Ac(a2-3/6),-0.28282884043951617,-1.425817327688661,0.15507826960547322,forward,0.18919548891867732,n.s.
Gal(b1-3/4),OS,2.1067994802142853,2.613784134019183,0.021437700757797887,reverse,0.03113570824346836,*
Gal(b1-4),Gal(b1-4),0.09107748528070175,0.8519667653339434,0.39473426067478934,reverse,0.44590351668818795,n.s.
Gal(b1-4),GalNAc(a1-3),1.7396496103749999,2.3597221410730063,0.030721125685682135,reverse,0.043329217730095036,*
Gal(b1-4),GalNAc(b1-4),0.042082651000000006,6.022862510608974,0.0038287756100510405,reverse,0.006442905164499682,**
Gal(b1-4),GlcNAc(a1-4),1.0958961027083334,4.092032590197897,0.00016656518561492518,reverse,0.00041471331928614026,***
Gal(b1-4),GlcNAc(b1-2),-0.2437957830225564,-4.495855926166656,1.3577387330300788e-05,forward,4.0401006202358446e-05,***
Gal(b1-4),GlcNAc(b1-2/4/6),0.40654916997431184,5.4113583457785515,8.936637699516895e-08,reverse,4.1933453820810046e-07,***
Gal(b1-4),GlcNAc(b1-3),1.3848080544153847,3.938403286863447,0.00020521892059143223,reverse,0.000505792087114237,***
