glycan,concentration,unit,ID,species,day,ref
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.030706542,relative_percent,human_d30_wang2022,Homo_sapiens,30,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.312698748,relative_percent,human_d30_wang2022,Homo_sapiens,30,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,5.905573106,relative_percent,human_d30_wang2022,Homo_sapiens,30,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-6)Gal(b1-4)Glc-ol,8.24946541,relative_percent,human_d30_wang2022,Homo_sapiens,30,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,3.351345323,relative_percent,human_d30_wang2022,Homo_sapiens,30,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,9.817813044,relative_percent,human_d30_wang2022,Homo_sapiens,30,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,3.775252214,relative_percent,human_d30_wang2022,Homo_sapiens,30,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.182722207,relative_percent,human_d30_wang2022,Homo_sapiens,30,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,human_d30_wang2022,Homo_sapiens,30,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-6)]Gal(b1-4)Glc-ol,0.158884186,relative_percent,human_d30_wang2022,Homo_sapiens,30,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.515915181,relative_percent,human_d30_wang2022,Homo_sapiens,30,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.032984918,relative_percent,human_d30_wang2022,Homo_sapiens,30,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,0.405785681,relative_percent,human_d30_wang2022,Homo_sapiens,30,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,1.938322351,relative_percent,human_d30_wang2022,Homo_sapiens,30,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.667464591,relative_percent,human_d30_wang2022,Homo_sapiens,30,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)[Neu5Ac(a2-6)]Gal(b1-4)Glc-ol,0.270631652,relative_percent,human_d30_wang2022,Homo_sapiens,30,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Gal(b1-4)Glc-ol,1.94349984,relative_percent,human_d30_wang2022,Homo_sapiens,30,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.241292549,relative_percent,human_d30_wang2022,Homo_sapiens,30,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-3)Gal(b1-4)Glc-ol,3.151016961,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-?)GlcNAc(b1-3)Gal(b1-4)Glc-ol,10.9719652,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.610730132,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.069568223,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-4)Glc-ol,14.10594306,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]Glc-ol,0.36135069,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,5.025318281,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,10.85634271,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,4.119811669,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,8.822604074,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-3)GlcNAc(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Gal(b1-4)Glc-ol,2.2540299,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,0.21335391,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Gal(b1-4)Glc-ol,0.104620092,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Gal(b1-4)Glc-ol,1.17058637,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,0.177571794,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.174650805,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.076834183,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.370113657,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,5.058179408,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-6)Gal(b1-4)Glc-ol,11.31396434,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,12.37769119,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,2.857700975,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.194610897,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-6)]Gal(b1-4)Glc-ol,0.147631656,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.413319954,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.044058252,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,0.464193847,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,1.621148935,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.637384157,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)[Neu5Ac(a2-6)]Gal(b1-4)Glc-ol,0.27700713,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Gal(b1-4)Glc-ol,1.767198388,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.189499166,relative_percent,human_d60_wang2022,Homo_sapiens,60,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-3)Gal(b1-4)Glc-ol,3.089677119,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-?)GlcNAc(b1-3)Gal(b1-4)Glc-ol,10.94960887,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.498679058,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.056137753,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-4)Glc-ol,17.59758568,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]Glc-ol,0.154273784,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,6.426593045,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,11.99996981,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,2.49501123,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,8.344713725,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-3)GlcNAc(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Gal(b1-4)Glc-ol,1.751678869,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,0.09091278,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Gal(b1-4)Glc-ol,0.141524018,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Gal(b1-4)Glc-ol,0.752058437,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,0.185509902,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.191650474,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.056040796,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.373766903,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,7.381613535,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-6)Gal(b1-4)Glc-ol,12.97438158,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,7.518968428,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,2.608127024,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.08929684,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-6)]Gal(b1-4)Glc-ol,0.107928627,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.341124916,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.038910217,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,0.878748126,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.089232202,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,1.219226666,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)[Neu5Ac(a2-6)]Gal(b1-4)Glc-ol,0.329328555,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Gal(b1-4)Glc-ol,1.141984738,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.125736285,relative_percent,human_d90_wang2022,Homo_sapiens,90,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-3)Gal(b1-4)Glc-ol,2.676559441,relative_percent,human_d120_wang2022,Homo_sapiens,120,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-?)GlcNAc(b1-3)Gal(b1-4)Glc-ol,10.86001052,relative_percent,human_d120_wang2022,Homo_sapiens,120,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.488571061,relative_percent,human_d120_wang2022,Homo_sapiens,120,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.060458575,relative_percent,human_d120_wang2022,Homo_sapiens,120,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-4)Glc-ol,18.87903133,relative_percent,human_d120_wang2022,Homo_sapiens,120,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]Glc-ol,0.529983129,relative_percent,human_d120_wang2022,Homo_sapiens,120,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,5.251111214,relative_percent,human_d120_wang2022,Homo_sapiens,120,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,12.58196088,relative_percent,human_d120_wang2022,Homo_sapiens,120,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,2.02492836,relative_percent,human_d120_wang2022,Homo_sapiens,120,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,9.406020608,relative_percent,human_d120_wang2022,Homo_sapiens,120,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-3)GlcNAc(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Gal(b1-4)Glc-ol,1.884858128,relative_percent,human_d120_wang2022,Homo_sapiens,120,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,0.08428574,relative_percent,human_d120_wang2022,Homo_sapiens,120,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Gal(b1-4)Glc-ol,0.142049486,relative_percent,human_d120_wang2022,Homo_sapiens,120,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Gal(b1-4)Glc-ol,0.764753019,relative_percent,human_d120_wang2022,Homo_sapiens,120,https://pubmed.ncbi.nlm.nih.gov/36315615/
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,0.155143007,relative_percent,human_d120_wang2022,Homo_sapiens,120,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.161233018,relative_percent,human_d120_wang2022,Homo_sapiens,120,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.045690301,relative_percent,human_d120_wang2022,Homo_sapiens,120,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.332362302,relative_percent,human_d120_wang2022,Homo_sapiens,120,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,7.658187708,relative_percent,human_d120_wang2022,Homo_sapiens,120,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-6)Gal(b1-4)Glc-ol,11.75980951,relative_percent,human_d120_wang2022,Homo_sapiens,120,https://pubmed.ncbi.nlm.nih.gov/36315615/
Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,relative_percent,human_d120_wang2022,Homo_sapiens,120,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,7.178599412,relative_percent,human_d120_wang2022,Homo_sapiens,120,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,3.137877707,relative_percent,human_d120_wang2022,Homo_sapiens,120,https://pubmed.ncbi.nlm.nih.gov/36315615/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.116151718,relative_percent,human_d120_wang2022,Homo_sapiens,120,https://pubmed.ncbi.nlm.nih.gov/36315615/
